city,date,y,fitted,residual
St. Louis,2002-03-20,2.501436,2.7779296523412573,-0.2764936523412572
St. Louis,2002-03-20,2.895912,2.959565368499558,-0.06365336849955777
St. Louis,2002-03-20,2.884801,2.826295194203428,0.05850580579657198
St. Louis,2002-03-20,2.965273,3.107177086979798,-0.1419040869797981
St. Louis,2002-03-20,3.186353,3.1337647814886114,0.05258821851138877
St. Louis,2002-03-20,3.38439,3.3322692173010138,0.05212078269898611
St. Louis,2002-03-20,3.437208,3.4481800599347636,-0.01097205993476356
St. Louis,2002-03-20,3.627004,3.324617986032044,0.30238601396795595
St. Louis,2002-03-20,3.718438,3.064809267141016,0.653628732858984
St. Louis,2002-03-20,3.594569,3.0008173492507324,0.5937516507492676
St. Louis,2002-03-20,3.535145,3.0729759524782922,0.4621690475217076
St. Louis,2002-03-20,3.686376,3.2068729288237185,0.47950307117628166
St. Louis,2002-03-20,3.321432,2.852058512471804,0.46937348752819613
St. Louis,2002-03-20,3.139833,2.9005408584091414,0.23929214159085832
St. Louis,2002-03-20,2.580217,2.671748516628851,-0.09153151662885052
St. Louis,2002-03-20,2.406945,2.617337310123368,-0.21039231012336812
St. Louis,2002-03-20,1.93586,2.773087703696069,-0.8372277036960689
St. Louis,2002-03-20,2.459589,2.748445046736271,-0.2888560467362712
St. Louis,2002-03-20,2.100469,2.7520347350252172,-0.6515657350252174
St. Louis,2002-03-21,2.1377100000000002,2.7529464567440076,-0.6152364567440076
St. Louis,2002-03-21,2.206074,2.392719003154015,-0.1866450031540149
St. Louis,2002-03-21,2.406945,2.7497269697191866,-0.34278196971918695
St. Louis,2002-03-21,2.320425,2.3914102528651906,-0.07098525286519022
St. Louis,2002-03-21,2.226783,2.7280605446747526,-0.5012775446747525
St. Louis,2002-03-21,2.051556,2.3701929500777315,-0.3186369500777315
St. Louis,2002-03-21,2.265921,2.710311977515283,-0.444390977515283
St. Louis,2002-03-21,2.209373,2.536799556989136,-0.327426556989136
St. Louis,2002-03-21,1.972691,3.04054340301185,-1.0678524030118501
St. Louis,2002-03-21,2.237513,2.430036307554852,-0.19252330755485245
St. Louis,2002-03-21,2.275214,2.411473567797255,-0.1362595677972547
St. Louis,2002-03-21,2.433613,2.4766652870611057,-0.04305228706110594
St. Louis,2002-03-21,2.501436,2.408115671944055,0.09332032805594474
St. Louis,2002-03-21,2.459589,2.471199955044247,-0.011610955044247197
St. Louis,2002-03-21,2.433613,2.3950884646169106,0.038524535383089226
